capture_date,GMT_capture_time,Country,Statements of Support,Threshold,Percentage,snapshot_url
2024-08-02,15:42:56,Luxembourg,111,4230,2.62,https://web.archive.org/web/20240802154256/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,15:42:56,Malta,65,4230,1.54,https://web.archive.org/web/20240802154256/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,15:42:56,Netherlands,3730,20445,18.24,https://web.archive.org/web/20240802154256/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,15:42:56,Poland,5092,36660,13.89,https://web.archive.org/web/20240802154256/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,15:42:56,Portugal,1538,14805,10.39,https://web.archive.org/web/20240802154256/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,15:42:56,Romania,1514,23265,6.51,https://web.archive.org/web/20240802154256/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,15:42:56,Slovakia,535,9870,5.42,https://web.archive.org/web/20240802154256/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,15:42:56,Slovenia,253,5640,4.49,https://web.archive.org/web/20240802154256/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,15:42:56,Spain,2296,41595,5.52,https://web.archive.org/web/20240802154256/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,15:42:56,Sweden,2855,14805,19.28,https://web.archive.org/web/20240802154256/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,15:42:56,Total number of signatories,47615,,,https://web.archive.org/web/20240802154256/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Austria,842,13395,6.29,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Belgium,1934,14805,13.06,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Bulgaria,438,11985,3.65,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Croatia,684,8460,8.09,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Cyprus,43,4230,1.02,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Czechia,826,14805,5.58,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Denmark,1763,9870,17.86,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Estonia,413,4935,8.37,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Finland,2740,9870,27.76,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,France,4322,55695,7.76,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Germany,9888,67680,14.61,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Greece,416,14805,2.81,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Hungary,787,14805,5.32,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Ireland,1254,9165,13.68,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Italy,2137,53580,3.99,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Latvia,410,5640,7.27,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Lithuania,729,7755,9.40,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Luxembourg,111,4230,2.62,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Malta,65,4230,1.54,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Netherlands,3730,20445,18.24,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Poland,5092,36660,13.89,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Portugal,1538,14805,10.39,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Romania,1514,23265,6.51,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Slovakia,535,9870,5.42,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Slovenia,253,5640,4.49,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Spain,2296,41595,5.52,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Sweden,2855,14805,19.28,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,05:27:15,Total number of signatories,47615,,,https://web.archive.org/web/20240802052715/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Austria,842,13395,6.29,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Belgium,1934,14805,13.06,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Bulgaria,438,11985,3.65,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Croatia,684,8460,8.09,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Cyprus,43,4230,1.02,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Czechia,826,14805,5.58,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Denmark,1763,9870,17.86,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Estonia,413,4935,8.37,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Finland,2740,9870,27.76,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,France,4322,55695,7.76,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Germany,9888,67680,14.61,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Greece,416,14805,2.81,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Hungary,787,14805,5.32,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Ireland,1254,9165,13.68,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Italy,2137,53580,3.99,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Latvia,410,5640,7.27,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Lithuania,729,7755,9.40,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Luxembourg,111,4230,2.62,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Malta,65,4230,1.54,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Netherlands,3730,20445,18.24,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Poland,5092,36660,13.89,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Portugal,1538,14805,10.39,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Romania,1514,23265,6.51,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Slovakia,535,9870,5.42,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Slovenia,253,5640,4.49,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Spain,2296,41595,5.52,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Sweden,2855,14805,19.28,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,16:37:34,Total number of signatories,47615,,,https://web.archive.org/web/20240802163734/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Austria,842,13395,6.29,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Belgium,1934,14805,13.06,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Bulgaria,438,11985,3.65,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Croatia,684,8460,8.09,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Cyprus,43,4230,1.02,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Czechia,826,14805,5.58,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Denmark,1763,9870,17.86,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Estonia,413,4935,8.37,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Finland,2740,9870,27.76,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,France,4322,55695,7.76,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Germany,9888,67680,14.61,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Greece,416,14805,2.81,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Hungary,787,14805,5.32,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Ireland,1254,9165,13.68,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Italy,2137,53580,3.99,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Latvia,410,5640,7.27,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Lithuania,729,7755,9.40,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Luxembourg,111,4230,2.62,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Malta,65,4230,1.54,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Netherlands,3730,20445,18.24,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Poland,5092,36660,13.89,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Portugal,1538,14805,10.39,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Romania,1514,23265,6.51,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Slovakia,535,9870,5.42,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Slovenia,253,5640,4.49,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Spain,2296,41595,5.52,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Sweden,2855,14805,19.28,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,07:46:32,Total number of signatories,47615,,,https://web.archive.org/web/20240802074632/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,22:55:53,Austria,842,13395,6.29,https://web.archive.org/web/20240802225553/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,22:55:53,Belgium,1934,14805,13.06,https://web.archive.org/web/20240802225553/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
2024-08-02,22:55:53,Bulgaria,438,11985,3.65,https://web.archive.org/web/20240802225553/https://citizens-initiative.europa.eu/initiatives/details/2024/000007_en
